"sku_id","record_date","daily_units_sold","avg_daily_demand_30d","observations_30d"
"SKU_10","2024-08-28","49","66.23","30"
"SKU_10","2024-08-29","48","65.70","30"
"SKU_10","2024-08-30","56","64.57","30"
"SKU_10","2024-08-31","65","63.50","30"
"SKU_10","2024-09-01","54","62.80","30"
"SKU_10","2024-09-02","72","62.70","30"
"SKU_10","2024-09-03","55","62.40","30"
"SKU_10","2024-09-04","57","61.20","30"
"SKU_10","2024-09-05","50","60.43","30"
"SKU_10","2024-09-06","49","59.37","30"
"SKU_10","2024-09-07","47","58.70","30"
"SKU_10","2024-09-08","52","58.50","30"
"SKU_10","2024-09-09","52","58.50","30"
"SKU_10","2024-09-10","47","57.43","30"
"SKU_10","2024-09-11","75","57.47","30"
"SKU_10","2024-09-12","63","57.27","30"
"SKU_10","2024-09-13","59","57.37","30"
"SKU_10","2024-09-14","55","57.70","30"
"SKU_10","2024-09-15","27","56.97","30"
"SKU_10","2024-09-16","54","56.27","30"
"SKU_10","2024-09-17","35","55.37","30"
"SKU_10","2024-09-18","33","54.13","30"
"SKU_10","2024-09-19","61","54.10","30"
"SKU_10","2024-09-20","37","53.07","30"
"SKU_10","2024-09-21","58","52.87","30"
"SKU_10","2024-09-22","58","53.13","30"
"SKU_10","2024-09-23","42","52.53","30"
"SKU_10","2024-09-24","47","52.50","30"
"SKU_10","2024-09-25","33","52.23","30"
"SKU_10","2024-09-26","40","51.00","30"
"SKU_10","2024-09-27","43","50.80","30"
"SKU_10","2024-09-28","50","50.87","30"
"SKU_10","2024-09-29","46","50.53","30"
"SKU_10","2024-09-30","59","50.33","30"
"SKU_10","2024-10-01","64","50.67","30"
"SKU_10","2024-10-02","64","50.40","30"
"SKU_10","2024-10-03","33","49.67","30"
"SKU_10","2024-10-04","46","49.30","30"
"SKU_10","2024-10-05","39","48.93","30"
"SKU_10","2024-10-06","27","48.20","30"
"SKU_10","2024-10-07","31","47.67","30"
"SKU_10","2024-10-08","47","47.50","30"
"SKU_10","2024-10-09","31","46.80","30"
"SKU_10","2024-10-10","39","46.53","30"
"SKU_10","2024-10-11","40","45.37","30"
"SKU_10","2024-10-12","44","44.73","30"
"SKU_10","2024-10-13","61","44.80","30"
"SKU_10","2024-10-14","41","44.33","30"
"SKU_10","2024-10-15","70","45.77","30"
"SKU_10","2024-10-16","43","45.40","30"
"SKU_10","2024-10-17","55","46.07","30"
"SKU_10","2024-10-18","33","46.07","30"
"SKU_10","2024-10-19","43","45.47","30"
"SKU_10","2024-10-20","56","46.10","30"
"SKU_10","2024-10-21","45","45.67","30"
"SKU_10","2024-10-22","64","45.87","30"
"SKU_10","2024-10-23","60","46.47","30"
"SKU_10","2024-10-24","35","46.07","30"
"SKU_10","2024-10-25","36","46.17","30"
"SKU_10","2024-10-26","60","46.83","30"
"SKU_10","2024-10-27","71","47.77","30"
"SKU_10","2024-10-28","43","47.53","30"
"SKU_10","2024-10-29","53","47.77","30"
"SKU_10","2024-10-30","48","47.40","30"
"SKU_10","2024-10-31","68","47.53","30"
"SKU_10","2024-11-01","39","46.70","30"
"SKU_10","2024-11-02","56","47.47","30"
"SKU_10","2024-11-03","53","47.70","30"
"SKU_10","2024-11-04","63","48.50","30"
"SKU_10","2024-11-05","79","50.23","30"
"SKU_10","2024-11-06","67","51.43","30"
"SKU_10","2024-11-07","63","51.97","30"
"SKU_10","2024-11-08","60","52.93","30"
"SKU_10","2024-11-09","75","54.13","30"
"SKU_10","2024-11-10","59","54.77","30"
"SKU_10","2024-11-11","60","55.30","30"
"SKU_10","2024-11-12","72","55.67","30"
"SKU_10","2024-11-13","71","56.67","30"
"SKU_10","2024-11-14","61","56.37","30"
"SKU_10","2024-11-15","85","57.77","30"
"SKU_10","2024-11-16","64","58.07","30"
"SKU_10","2024-11-17","49","58.60","30"
"SKU_10","2024-11-18","59","59.13","30"
"SKU_10","2024-11-19","76","59.80","30"
"SKU_10","2024-11-20","66","60.50","30"
"SKU_10","2024-11-21","82","61.10","30"
"SKU_10","2024-11-22","63","61.20","30"
"SKU_10","2024-11-23","69","62.33","30"
"SKU_10","2024-11-24","83","63.90","30"
"SKU_10","2024-11-25","70","64.23","30"
"SKU_10","2024-11-26","74","64.33","30"
"SKU_10","2024-11-27","59","64.87","30"
"SKU_10","2024-11-28","68","65.37","30"
"SKU_10","2024-11-29","72","66.17","30"
"SKU_10","2024-11-30","92","66.97","30"
"SKU_10","2024-12-01","78","68.27","30"
"SKU_10","2024-12-02","95","69.57","30"
"SKU_10","2024-12-03","72","70.20","30"
"SKU_10","2024-12-04","82","70.83","30"
"SKU_10","2024-12-05","104","71.67","30"
"SKU_10","2024-12-06","88","72.37","30"
"SKU_10","2024-12-07","83","73.03","30"
"SKU_10","2024-12-08","80","73.70","30"
"SKU_10","2024-12-09","104","74.67","30"
"SKU_10","2024-12-10","82","75.43","30"
"SKU_10","2024-12-11","80","76.10","30"
"SKU_10","2024-12-12","74","76.17","30"
"SKU_10","2024-12-13","106","77.33","30"
"SKU_10","2024-12-14","109","78.93","30"
"SKU_10","2024-12-15","83","78.87","30"
"SKU_10","2024-12-16","84","79.53","30"
"SKU_10","2024-12-17","84","80.70","30"
"SKU_10","2024-12-18","93","81.83","30"
"SKU_10","2024-12-19","88","82.23","30"
"SKU_10","2024-12-20","93","83.13","30"
"SKU_10","2024-12-21","98","83.67","30"
"SKU_10","2024-12-22","93","84.67","30"
"SKU_10","2024-12-23","84","85.17","30"
"SKU_10","2024-12-24","92","85.47","30"
"SKU_10","2024-12-25","108","86.73","30"
"SKU_10","2024-12-26","94","87.40","30"
"SKU_10","2024-12-27","74","87.90","30"
"SKU_10","2024-12-28","96","88.83","30"
"SKU_10","2024-12-29","113","90.20","30"
"SKU_10","2024-12-30","116","91.00","30"
"SKU_11","2024-01-01","90","90.00","1"
"SKU_11","2024-01-02","96","93.00","2"
"SKU_11","2024-01-03","113","99.67","3"
"SKU_11","2024-01-04","104","100.75","4"
"SKU_11","2024-01-05","92","99.00","5"
"SKU_11","2024-01-06","88","97.17","6"
"SKU_11","2024-01-07","107","98.57","7"
"SKU_11","2024-01-08","85","96.88","8"
"SKU_11","2024-01-09","113","98.67","9"
"SKU_11","2024-01-10","79","96.70","10"
"SKU_11","2024-01-11","112","98.09","11"
"SKU_11","2024-01-12","105","98.67","12"
"SKU_11","2024-01-13","111","99.62","13"
"SKU_11","2024-01-14","107","100.14","14"
"SKU_11","2024-01-15","105","100.47","15"
"SKU_11","2024-01-16","113","101.25","16"
"SKU_11","2024-01-17","119","102.29","17"
"SKU_11","2024-01-18","126","103.61","18"
"SKU_11","2024-01-19","113","104.11","19"
"SKU_11","2024-01-20","111","104.45","20"
"SKU_11","2024-01-21","140","106.14","21"
"SKU_11","2024-01-22","107","106.18","22"
"SKU_11","2024-01-23","116","106.61","23"
"SKU_11","2024-01-24","122","107.25","24"
"SKU_11","2024-01-25","133","108.28","25"
"SKU_11","2024-01-26","145","109.69","26"
"SKU_11","2024-01-27","101","109.37","27"
"SKU_11","2024-01-28","133","110.21","28"
"SKU_11","2024-01-29","113","110.31","29"
"SKU_11","2024-01-30","136","111.17","30"
"SKU_11","2024-01-31","139","112.80","30"
"SKU_11","2024-02-01","120","113.60","30"
"SKU_11","2024-02-02","151","114.87","30"
"SKU_11","2024-02-03","122","115.47","30"
"SKU_11","2024-02-04","107","115.97","30"
"SKU_11","2024-02-05","111","116.73","30"
"SKU_11","2024-02-06","113","116.93","30"
"SKU_11","2024-02-07","134","118.57","30"
"SKU_11","2024-02-08","110","118.47","30"
"SKU_11","2024-02-09","147","120.73","30"
"SKU_11","2024-02-10","127","121.23","30"
"SKU_11","2024-02-11","131","122.10","30"
"SKU_11","2024-02-12","140","123.07","30"
"SKU_11","2024-02-13","137","124.07","30"
"SKU_11","2024-02-14","119","124.53","30"
"SKU_11","2024-02-15","136","125.30","30"
"SKU_11","2024-02-16","143","126.10","30"
"SKU_11","2024-02-17","139","126.53","30"
"SKU_11","2024-02-18","145","127.60","30"
"SKU_11","2024-02-19","128","128.17","30"
"SKU_11","2024-02-20","139","128.13","30"
"SKU_11","2024-02-21","142","129.30","30"
"SKU_11","2024-02-22","124","129.57","30"
"SKU_11","2024-02-23","134","129.97","30"
"SKU_11","2024-02-24","161","130.90","30"
"SKU_11","2024-02-25","142","130.80","30"
"SKU_11","2024-02-26","143","132.20","30"
"SKU_11","2024-02-27","138","132.37","30"
"SKU_11","2024-02-28","126","132.80","30"
"SKU_11","2024-02-29","148","133.20","30"
"SKU_11","2024-03-01","125","132.73","30"
"SKU_11","2024-03-02","134","133.20","30"
"SKU_11","2024-03-03","146","133.03","30"
"SKU_11","2024-03-04","134","133.43","30"
"SKU_11","2024-03-05","143","134.63","30"
"SKU_11","2024-03-06","143","135.70","30"
"SKU_11","2024-03-07","164","137.40","30"
"SKU_11","2024-03-08","157","138.17","30"
"SKU_11","2024-03-09","144","139.30","30"
"SKU_11","2024-03-10","144","139.20","30"
"SKU_11","2024-03-11","150","139.97","30"
"SKU_11","2024-03-12","144","140.40","30"
"SKU_11","2024-03-13","159","141.03","30"
"SKU_11","2024-03-14","168","142.07","30"
"SKU_11","2024-03-15","170","143.77","30"
"SKU_11","2024-03-16","169","144.87","30"
"SKU_11","2024-03-17","172","145.83","30"
"SKU_11","2024-03-18","157","146.43","30"
"SKU_11","2024-03-19","170","147.27","30"
"SKU_11","2024-03-20","155","148.17","30"
"SKU_11","2024-03-21","135","148.03","30"
"SKU_11","2024-03-22","162","148.70","30"
"SKU_11","2024-03-23","155","149.73","30"
"SKU_11","2024-03-24","144","150.07","30"
"SKU_11","2024-03-25","179","150.67","30"
"SKU_11","2024-03-26","159","151.23","30"
"SKU_11","2024-03-27","132","150.87","30"
"SKU_11","2024-03-28","138","150.87","30"
"SKU_11","2024-03-29","151","151.70","30"
"SKU_11","2024-03-30","137","151.33","30"
"SKU_11","2024-03-31","157","152.40","30"
"SKU_11","2024-04-01","150","152.93","30"
"SKU_11","2024-04-02","139","152.70","30"
"SKU_11","2024-04-03","136","152.77","30"
"SKU_11","2024-04-04","156","153.20","30"
"SKU_11","2024-04-05","137","153.00","30"
"SKU_11","2024-04-06","146","152.40","30"
"SKU_11","2024-04-07","152","152.23","30"
"SKU_11","2024-04-08","150","152.43","30"
"SKU_11","2024-04-09","144","152.43","30"
"SKU_11","2024-04-10","160","152.77","30"
"SKU_11","2024-04-11","153","153.07","30"
"SKU_11","2024-04-12","153","152.87","30"
"SKU_11","2024-04-13","140","151.93","30"
"SKU_11","2024-04-14","162","151.67","30"
"SKU_11","2024-04-15","149","151.00","30"
"SKU_11","2024-04-16","135","149.77","30"
"SKU_11","2024-04-17","136","149.07","30"
"SKU_11","2024-04-18","164","148.87","30"
"SKU_11","2024-04-19","146","148.57","30"
"SKU_11","2024-04-20","147","148.97","30"
"SKU_11","2024-04-21","136","148.10","30"
"SKU_11","2024-04-22","131","147.30","30"
"SKU_11","2024-04-23","146","147.37","30"
"SKU_11","2024-04-24","141","146.10","30"
"SKU_11","2024-04-25","141","145.50","30"
"SKU_11","2024-04-26","147","146.00","30"
"SKU_11","2024-04-27","159","146.70","30"
"SKU_11","2024-04-28","141","146.37","30"
"SKU_11","2024-04-29","131","146.17","30"
"SKU_11","2024-04-30","148","145.87","30"
"SKU_11","2024-05-01","150","145.87","30"
"SKU_11","2024-05-02","146","146.10","30"
"SKU_11","2024-05-03","122","145.63","30"
"SKU_11","2024-05-04","130","144.77","30"
"SKU_11","2024-05-05","139","144.83","30"
"SKU_11","2024-05-06","116","143.83","30"
"SKU_11","2024-05-07","134","143.23","30"
"SKU_11","2024-05-08","143","143.00","30"
"SKU_11","2024-05-09","147","143.10","30"
"SKU_11","2024-05-10","148","142.70","30"
"SKU_11","2024-05-11","150","142.60","30"
"SKU_11","2024-05-12","134","141.97","30"
"SKU_11","2024-05-13","140","141.97","30"
"SKU_11","2024-05-14","145","141.40","30"
"SKU_11","2024-05-15","143","141.20","30"
"SKU_11","2024-05-16","128","140.97","30"
"SKU_11","2024-05-17","123","140.53","30"
"SKU_11","2024-05-18","138","139.67","30"
"SKU_11","2024-05-19","138","139.40","30"
"SKU_11","2024-05-20","135","139.00","30"
"SKU_11","2024-05-21","107","138.03","30"
"SKU_11","2024-05-22","117","137.57","30"
"SKU_11","2024-05-23","123","136.80","30"
"SKU_11","2024-05-24","125","136.27","30"
"SKU_11","2024-05-25","112","135.30","30"
"SKU_11","2024-05-26","130","134.73","30"
"SKU_11","2024-05-27","144","134.23","30"
"SKU_11","2024-05-28","140","134.20","30"
"SKU_11","2024-05-29","113","133.60","30"
"SKU_11","2024-05-30","101","132.03","30"
"SKU_11","2024-05-31","130","131.37","30"
"SKU_11","2024-06-01","122","130.57","30"
"SKU_11","2024-06-02","107","130.07","30"
"SKU_11","2024-06-03","153","130.83","30"
"SKU_11","2024-06-04","108","129.80","30"
"SKU_11","2024-06-05","123","130.03","30"
"SKU_11","2024-06-06","135","130.07","30"
"SKU_11","2024-06-07","117","129.20","30"
"SKU_11","2024-06-08","126","128.50","30"
"SKU_11","2024-06-09","133","128.00","30"
"SKU_11","2024-06-10","118","126.93","30"
"SKU_11","2024-06-11","112","126.20","30"
"SKU_11","2024-06-12","125","125.70","30"
"SKU_11","2024-06-13","154","126.00","30"
"SKU_11","2024-06-14","103","124.67","30"
"SKU_11","2024-06-15","97","123.63","30"
"SKU_11","2024-06-16","114","123.33","30"
"SKU_11","2024-06-17","122","122.80","30"
"SKU_11","2024-06-18","124","122.33","30"
"SKU_11","2024-06-19","119","121.80","30"
"SKU_11","2024-06-20","107","121.80","30"
"SKU_11","2024-06-21","113","121.67","30"
"SKU_11","2024-06-22","116","121.43","30"
"SKU_11","2024-06-23","107","120.83","30"
"SKU_11","2024-06-24","109","120.73","30"
"SKU_11","2024-06-25","102","119.80","30"
"SKU_11","2024-06-26","95","118.17","30"
"SKU_11","2024-06-27","102","116.90","30"
"SKU_11","2024-06-28","73","115.57","30"
"SKU_11","2024-06-29","108","115.80","30"
"SKU_11","2024-06-30","100","114.80","30"
"SKU_11","2024-07-01","111","114.43","30"
"SKU_11","2024-07-02","106","114.40","30"
"SKU_11","2024-07-03","88","112.23","30"
"SKU_11","2024-07-04","111","112.33","30"
"SKU_11","2024-07-05","95","111.40","30"
"SKU_11","2024-07-06","81","109.60","30"
"SKU_11","2024-07-07","97","108.93","30"
"SKU_11","2024-07-08","104","108.20","30"
"SKU_11","2024-07-09","100","107.10","30"
"SKU_11","2024-07-10","108","106.77","30"
"SKU_11","2024-07-11","97","106.27","30"
"SKU_11","2024-07-12","68","104.37","30"
"SKU_11","2024-07-13","83","102.00","30"
"SKU_11","2024-07-14","65","100.73","30"
"SKU_11","2024-07-15","105","101.00","30"
"SKU_11","2024-07-16","105","100.70","30"
"SKU_11","2024-07-17","80","99.30","30"
"SKU_11","2024-07-18","82","97.90","30"
"SKU_11","2024-07-19","95","97.10","30"
"SKU_11","2024-07-20","87","96.43","30"
"SKU_11","2024-07-21","99","95.97","30"
"SKU_11","2024-07-22","93","95.20","30"
"SKU_11","2024-07-23","87","94.53","30"
"SKU_11","2024-07-24","86","93.77","30"
"SKU_11","2024-07-25","56","92.23","30"
"SKU_11","2024-07-26","97","92.30","30"
"SKU_11","2024-07-27","89","91.87","30"
"SKU_11","2024-07-28","86","92.30","30"
"SKU_11","2024-07-29","97","91.93","30"
"SKU_11","2024-07-30","84","91.40","30"
"SKU_11","2024-07-31","57","89.60","30"
"SKU_11","2024-08-01","76","88.60","30"
"SKU_11","2024-08-02","70","88.00","30"
"SKU_11","2024-08-03","70","86.63","30"
"SKU_11","2024-08-04","85","86.30","30"
"SKU_11","2024-08-05","89","86.57","30"
"SKU_11","2024-08-06","74","85.80","30"
"SKU_11","2024-08-07","69","84.63","30"
"SKU_11","2024-08-08","68","83.57","30"
"SKU_11","2024-08-09","65","82.13","30"
"SKU_11","2024-08-10","94","82.03","30"
"SKU_11","2024-08-11","60","81.77","30"
"SKU_11","2024-08-12","62","81.07","30"
"SKU_11","2024-08-13","60","80.90","30"
"SKU_11","2024-08-14","73","79.83","30"
"SKU_11","2024-08-15","67","78.57","30"
"SKU_11","2024-08-16","75","78.40","30"
"SKU_11","2024-08-17","72","78.07","30"
"SKU_11","2024-08-18","52","76.63","30"
"SKU_11","2024-08-19","43","75.17","30"
"SKU_11","2024-08-20","54","73.67","30"
"SKU_11","2024-08-21","63","72.67","30"
"SKU_11","2024-08-22","70","72.10","30"
"SKU_11","2024-08-23","63","71.33","30"
"SKU_11","2024-08-24","63","71.57","30"
"SKU_11","2024-08-25","65","70.50","30"
"SKU_11","2024-08-26","71","69.90","30"
"SKU_11","2024-08-27","44","68.50","30"
"SKU_11","2024-08-28","76","67.80","30"
"SKU_11","2024-08-29","77","67.57","30"
"SKU_11","2024-08-30","56","67.53","30"
"SKU_11","2024-08-31","51","66.70","30"
"SKU_11","2024-09-01","58","66.30","30"
"SKU_11","2024-09-02","34","65.10","30"
"SKU_11","2024-09-03","36","63.47","30"
"SKU_11","2024-09-04","56","62.37","30"
"SKU_11","2024-09-05","45","61.40","30"
"SKU_11","2024-09-06","52","60.83","30"
"SKU_11","2024-09-07","44","60.03","30"
"SKU_11","2024-09-08","55","59.70","30"
"SKU_11","2024-09-09","60","58.57","30"
"SKU_11","2024-09-10","57","58.47","30"
"SKU_11","2024-09-11","42","57.80","30"
"SKU_11","2024-09-12","46","57.33","30"
"SKU_11","2024-09-13","49","56.53","30"
"SKU_11","2024-09-14","43","55.73","30"
"SKU_11","2024-09-15","43","54.67","30"
"SKU_11","2024-09-16","59","54.23","30"
"SKU_11","2024-09-17","58","54.43","30"
"SKU_11","2024-09-18","35","54.17","30"
"SKU_11","2024-09-19","51","54.07","30"
"SKU_11","2024-09-20","58","53.90","30"
"SKU_11","2024-09-21","48","53.17","30"
"SKU_11","2024-09-22","55","52.90","30"
"SKU_11","2024-09-23","40","52.13","30"
"SKU_11","2024-09-24","42","51.37","30"
"SKU_11","2024-09-25","43","50.43","30"
"SKU_11","2024-09-26","47","50.53","30"
"SKU_11","2024-09-27","53","49.77","30"
"SKU_11","2024-09-28","53","48.97","30"
"SKU_11","2024-09-29","45","48.60","30"
"SKU_11","2024-09-30","29","47.87","30"
"SKU_11","2024-10-01","44","47.40","30"
"SKU_11","2024-10-02","32","47.33","30"
"SKU_11","2024-10-03","42","47.53","30"
"SKU_11","2024-10-04","64","47.80","30"
"SKU_11","2024-10-05","32","47.37","30"
"SKU_11","2024-10-06","65","47.80","30"
"SKU_11","2024-10-07","44","47.80","30"
"SKU_11","2024-10-08","31","47.00","30"
"SKU_11","2024-10-09","53","46.77","30"
"SKU_11","2024-10-10","27","45.77","30"
"SKU_11","2024-10-11","33","45.47","30"
"SKU_11","2024-10-12","42","45.33","30"
"SKU_11","2024-10-13","47","45.27","30"
"SKU_11","2024-10-14","71","46.20","30"
"SKU_11","2024-10-15","83","47.53","30"
"SKU_11","2024-10-16","66","47.77","30"
"SKU_11","2024-10-17","42","47.23","30"
"SKU_11","2024-10-18","65","48.23","30"
"SKU_11","2024-10-19","58","48.47","30"
"SKU_11","2024-10-20","67","48.77","30"
"SKU_11","2024-10-21","48","48.77","30"
"SKU_11","2024-10-22","54","48.73","30"
"SKU_11","2024-10-23","38","48.67","30"
"SKU_11","2024-10-24","54","49.07","30"
"SKU_11","2024-10-25","38","48.90","30"
"SKU_11","2024-10-26","40","48.67","30"
"SKU_11","2024-10-27","47","48.47","30"
"SKU_11","2024-10-28","66","48.90","30"
"SKU_11","2024-10-29","69","49.70","30"
"SKU_11","2024-10-30","47","50.30","30"
"SKU_11","2024-10-31","43","50.27","30"
"SKU_11","2024-11-01","67","51.43","30"
"SKU_11","2024-11-02","35","51.20","30"
"SKU_11","2024-11-03","35","50.23","30"
"SKU_11","2024-11-04","52","50.90","30"
"SKU_11","2024-11-05","70","51.07","30"
"SKU_11","2024-11-06","83","52.37","30"
"SKU_11","2024-11-07","60","53.33","30"
"SKU_11","2024-11-08","48","53.17","30"
"SKU_11","2024-11-09","52","54.00","30"
"SKU_11","2024-11-10","74","55.37","30"
"SKU_11","2024-11-11","55","55.80","30"
"SKU_11","2024-11-12","63","56.33","30"
"SKU_11","2024-11-13","50","55.63","30"
"SKU_11","2024-11-14","61","54.90","30"
"SKU_11","2024-11-15","68","54.97","30"
"SKU_11","2024-11-16","62","55.63","30"
"SKU_11","2024-11-17","68","55.73","30"
"SKU_11","2024-11-18","64","55.93","30"
"SKU_11","2024-11-19","58","55.63","30"
"SKU_11","2024-11-20","60","56.03","30"
"SKU_11","2024-11-21","61","56.27","30"
"SKU_11","2024-11-22","70","57.33","30"
"SKU_11","2024-11-23","86","58.40","30"
"SKU_11","2024-11-24","67","59.37","30"
"SKU_11","2024-11-25","78","60.63","30"
"SKU_11","2024-11-26","87","61.97","30"
"SKU_11","2024-11-27","69","62.07","30"
"SKU_11","2024-11-28","78","62.37","30"
"SKU_11","2024-11-29","56","62.67","30"
"SKU_11","2024-11-30","88","64.17","30"
"SKU_11","2024-12-01","67","64.17","30"
"SKU_11","2024-12-02","78","65.60","30"
"SKU_11","2024-12-03","80","67.10","30"
"SKU_11","2024-12-04","80","68.03","30"
"SKU_11","2024-12-05","85","68.53","30"
"SKU_11","2024-12-06","81","68.47","30"
"SKU_11","2024-12-07","85","69.30","30"
"SKU_11","2024-12-08","96","70.90","30"
"SKU_11","2024-12-09","72","71.57","30"
"SKU_11","2024-12-10","77","71.67","30"
"SKU_11","2024-12-11","82","72.57","30"
"SKU_11","2024-12-12","76","73.00","30"
"SKU_11","2024-12-13","98","74.60","30"
"SKU_11","2024-12-14","78","75.17","30"
"SKU_11","2024-12-15","97","76.13","30"
"SKU_11","2024-12-16","74","76.53","30"
"SKU_11","2024-12-17","103","77.70","30"
"SKU_11","2024-12-18","78","78.17","30"
"SKU_11","2024-12-19","91","79.27","30"
"SKU_11","2024-12-20","95","80.43","30"
"SKU_11","2024-12-21","94","81.53","30"
"SKU_11","2024-12-22","85","82.03","30"
"SKU_11","2024-12-23","131","83.53","30"
"SKU_11","2024-12-24","94","84.43","30"
"SKU_11","2024-12-25","99","85.13","30"
"SKU_11","2024-12-26","87","85.13","30"
"SKU_11","2024-12-27","112","86.57","30"
"SKU_11","2024-12-28","76","86.50","30"
"SKU_11","2024-12-29","84","87.43","30"
"SKU_11","2024-12-30","95","87.67","30"
"SKU_12","2024-01-01","102","102.00","1"
"SKU_12","2024-01-02","100","101.00","2"
"SKU_12","2024-01-03","88","96.67","3"
"SKU_12","2024-01-04","97","96.75","4"
"SKU_12","2024-01-05","112","99.80","5"
"SKU_12","2024-01-06","132","105.17","6"
"SKU_12","2024-01-07","135","109.43","7"
"SKU_12","2024-01-08","103","108.63","8"
"SKU_12","2024-01-09","84","105.89","9"
"SKU_12","2024-01-10","124","107.70","10"
